109.61.18.28:2087#AE阿联酋|109.61.18.28
77.110.97.230:443#SE瑞典|77.110.97.230
77.110.97.7:443#SE瑞典|77.110.97.7
77.221.138.243:2053#SE瑞典|77.221.138.243
77.221.138.243:443#SE瑞典|77.221.138.243
77.221.138.243:8443#SE瑞典|77.221.138.243
77.221.139.114:443#SE瑞典|77.221.139.114
77.221.139.155:2053#SE瑞典|77.221.139.155
77.221.139.167:443#SE瑞典|77.221.139.167
77.221.140.151:443#SE瑞典|77.221.140.151
77.221.143.197:2096#SE瑞典|77.221.143.197
77.232.143.161:443#SE瑞典|77.232.143.161
79.108.164.203:443#SE瑞典|79.108.164.203
79.137.206.195:443#SE瑞典|79.137.206.195
79.141.175.246:443#SE瑞典|79.141.175.246
79.72.19.53:2083#SE瑞典|79.72.19.53
80.66.78.190:443#SE瑞典|80.66.78.190
80.66.78.207:443#SE瑞典|80.66.78.207
80.78.18.53:443#SE瑞典|80.78.18.53
80.78.19.185:443#SE瑞典|80.78.19.185
80.78.19.50:443#SE瑞典|80.78.19.50
80.78.22.178:443#SE瑞典|80.78.22.178
80.78.23.165:443#SE瑞典|80.78.23.165
80.78.24.239:2053#SE瑞典|80.78.24.239
80.78.24.248:2053#SE瑞典|80.78.24.248
80.78.25.208:443#SE瑞典|80.78.25.208
80.78.27.134:443#SE瑞典|80.78.27.134
80.78.27.56:443#SE瑞典|80.78.27.56
80.78.30.157:443#SE瑞典|80.78.30.157
80.78.31.117:443#SE瑞典|80.78.31.117
80.85.241.117:443#SE瑞典|80.85.241.117
83.147.216.129:8443#SE瑞典|83.147.216.129
83.147.254.102:443#SE瑞典|83.147.254.102
83.147.254.115:443#SE瑞典|83.147.254.115
83.147.254.132:443#SE瑞典|83.147.254.132
83.147.254.245:443#SE瑞典|83.147.254.245
83.147.254.254:443#SE瑞典|83.147.254.254
83.147.254.63:443#SE瑞典|83.147.254.63
83.147.254.70:443#SE瑞典|83.147.254.70
83.147.254.71:443#SE瑞典|83.147.254.71
83.219.250.104:8090#SE瑞典|83.219.250.104
84.22.148.114:443#SE瑞典|84.22.148.114
84.22.148.196:443#SE瑞典|84.22.148.196
84.22.148.95:443#SE瑞典|84.22.148.95
84.32.208.201:443#SE瑞典|84.32.208.201
84.32.217.120:8443#SE瑞典|84.32.217.120
84.32.217.6:8443#SE瑞典|84.32.217.6
84.32.99.133:443#SE瑞典|84.32.99.133
84.32.99.133:8443#SE瑞典|84.32.99.133
84.32.99.175:8443#SE瑞典|84.32.99.175
84.32.99.229:443#SE瑞典|84.32.99.229
87.251.85.34:443#SE瑞典|87.251.85.34
89.125.243.165:443#SE瑞典|89.125.243.165
89.127.201.202:443#SE瑞典|89.127.201.202
89.127.204.156:443#SE瑞典|89.127.204.156
89.22.226.89:443#SE瑞典|89.22.226.89
89.22.226.89:8443#SE瑞典|89.22.226.89
89.22.227.112:443#SE瑞典|89.22.227.112
89.22.227.132:443#SE瑞典|89.22.227.132
89.22.229.107:8443#SE瑞典|89.22.229.107
89.22.229.170:2053#SE瑞典|89.22.229.170
89.22.229.253:443#SE瑞典|89.22.229.253
89.22.230.89:8443#SE瑞典|89.22.230.89
89.22.233.52:443#SE瑞典|89.22.233.52
89.22.236.205:443#SE瑞典|89.22.236.205
90.156.168.199:8443#SE瑞典|90.156.168.199
91.184.240.196:443#SE瑞典|91.184.240.196
91.184.243.221:443#SE瑞典|91.184.243.221
91.184.247.38:443#SE瑞典|91.184.247.38
91.186.217.94:443#SE瑞典|91.186.217.94
91.186.218.54:443#SE瑞典|91.186.218.54
93.115.23.9:443#SE瑞典|93.115.23.9
94.228.168.161:2053#SE瑞典|94.228.168.161
94.242.59.208:443#SE瑞典|94.242.59.208
95.141.241.216:443#SE瑞典|95.141.241.216
101.32.169.108:443#SG新加坡|101.32.169.108
103.106.229.173:2053#SG新加坡|103.106.229.173
103.170.217.60:443#SG新加坡|103.170.217.60
103.195.188.192:443#SG新加坡|103.195.188.192
103.195.188.206:443#SG新加坡|103.195.188.206
103.195.191.118:443#SG新加坡|103.195.191.118
103.195.191.121:443#SG新加坡|103.195.191.121
103.195.191.240:443#SG新加坡|103.195.191.240
103.195.191.70:443#SG新加坡|103.195.191.70
103.25.202.102:443#SG新加坡|103.25.202.102
103.25.202.25:443#SG新加坡|103.25.202.25
103.253.145.105:443#SG新加坡|103.253.145.105
103.3.61.43:443#SG新加坡|103.3.61.43
103.72.62.113:443#SG新加坡|103.72.62.113
104.192.92.190:443#SG新加坡|104.192.92.190
104.248.152.221:443#SG新加坡|104.248.152.221
104.248.158.149:443#SG新加坡|104.248.158.149
104.248.158.76:443#SG新加坡|104.248.158.76
104.64.192.116:443#SG新加坡|104.64.192.116
109.123.232.71:8443#SG新加坡|109.123.232.71
109.176.19.174:443#SG新加坡|109.176.19.174
116.251.216.12:8443#SG新加坡|116.251.216.12
116.251.216.23:8443#SG新加坡|116.251.216.23
116.251.217.107:443#SG新加坡|116.251.217.107
116.251.217.65:443#SG新加坡|116.251.217.65
122.248.238.214:443#SG新加坡|122.248.238.214
124.156.202.172:443#SG新加坡|124.156.202.172
128.1.186.114:443#SG新加坡|128.1.186.114
128.1.186.117:443#SG新加坡|128.1.186.117
128.1.186.118:443#SG新加坡|128.1.186.118
128.1.186.119:443#SG新加坡|128.1.186.119
128.1.186.180:443#SG新加坡|128.1.186.180
128.1.186.181:443#SG新加坡|128.1.186.181
128.1.186.183:443#SG新加坡|128.1.186.183
128.1.186.55:443#SG新加坡|128.1.186.55
128.1.186.56:443#SG新加坡|128.1.186.56
128.1.186.57:443#SG新加坡|128.1.186.57
128.1.186.58:443#SG新加坡|128.1.186.58
128.1.186.59:443#SG新加坡|128.1.186.59
128.1.186.61:443#SG新加坡|128.1.186.61
128.1.186.63:443#SG新加坡|128.1.186.63
128.199.119.5:443#SG新加坡|128.199.119.5
128.199.128.117:443#SG新加坡|128.199.128.117
128.199.245.43:443#SG新加坡|128.199.245.43
128.199.255.242:443#SG新加坡|128.199.255.242
128.199.82.20:443#SG新加坡|128.199.82.20
129.150.36.188:53435#SG新加坡|129.150.36.188
129.212.225.217:443#SG新加坡|129.212.225.217
129.212.229.240:443#SG新加坡|129.212.229.240
129.212.229.72:443#SG新加坡|129.212.229.72
129.212.232.171:443#SG新加坡|129.212.232.171
129.212.232.220:8443#SG新加坡|129.212.232.220
129.212.237.187:443#SG新加坡|129.212.237.187
129.212.239.183:443#SG新加坡|129.212.239.183
13.212.102.10:443#SG新加坡|13.212.102.10
13.212.126.228:443#SG新加坡|13.212.126.228
13.212.207.124:443#SG新加坡|13.212.207.124
132.243.238.192:8443#SG新加坡|132.243.238.192
134.185.85.155:443#SG新加坡|134.185.85.155
134.185.88.235:8443#SG新加坡|134.185.88.235
134.185.91.72:443#SG新加坡|134.185.91.72
134.185.93.131:8443#SG新加坡|134.185.93.131
134.185.93.231:443#SG新加坡|134.185.93.231
134.209.101.154:443#SG新加坡|134.209.101.154
134.209.102.229:443#SG新加坡|134.209.102.229
134.209.104.130:443#SG新加坡|134.209.104.130
134.209.106.237:443#SG新加坡|134.209.106.237
134.209.108.21:443#SG新加坡|134.209.108.21
134.209.98.39:443#SG新加坡|134.209.98.39
138.2.108.213:443#SG新加坡|138.2.108.213
138.2.64.229:443#SG新加坡|138.2.64.229
138.2.66.236:443#SG新加坡|138.2.66.236
138.2.76.34:443#SG新加坡|138.2.76.34
138.2.87.237:443#SG新加坡|138.2.87.237
138.2.95.33:443#SG新加坡|138.2.95.33
139.162.17.105:443#SG新加坡|139.162.17.105
139.162.20.150:443#SG新加坡|139.162.20.150
139.162.20.206:443#SG新加坡|139.162.20.206
139.162.33.165:443#SG新加坡|139.162.33.165
139.162.40.240:443#SG新加坡|139.162.40.240
139.162.41.109:443#SG新加坡|139.162.41.109
139.162.44.222:443#SG新加坡|139.162.44.222
139.162.60.149:443#SG新加坡|139.162.60.149
139.162.61.198:443#SG新加坡|139.162.61.198
139.180.135.10:443#SG新加坡|139.180.135.10
139.180.137.157:443#SG新加坡|139.180.137.157
139.180.143.248:8443#SG新加坡|139.180.143.248
139.180.152.37:443#SG新加坡|139.180.152.37
139.180.154.75:443#SG新加坡|139.180.154.75
139.180.159.133:443#SG新加坡|139.180.159.133
139.180.159.58:443#SG新加坡|139.180.159.58
139.180.212.225:8443#SG新加坡|139.180.212.225
139.180.220.7:443#SG新加坡|139.180.220.7
139.180.220.87:443#SG新加坡|139.180.220.87
139.59.101.96:443#SG新加坡|139.59.101.96
139.59.102.170:443#SG新加坡|139.59.102.170
139.59.114.19:443#SG新加坡|139.59.114.19
139.59.115.36:443#SG新加坡|139.59.115.36
139.59.115.38:443#SG新加坡|139.59.115.38
139.59.115.7:443#SG新加坡|139.59.115.7
139.59.123.238:443#SG新加坡|139.59.123.238
139.59.127.117:443#SG新加坡|139.59.127.117
139.59.192.91:443#SG新加坡|139.59.192.91
139.59.225.43:443#SG新加坡|139.59.225.43
139.59.231.131:443#SG新加坡|139.59.231.131
139.59.250.249:443#SG新加坡|139.59.250.249
140.245.103.72:443#SG新加坡|140.245.103.72
140.245.104.189:443#SG新加坡|140.245.104.189
140.245.107.0:8443#SG新加坡|140.245.107.0
140.245.114.190:443#SG新加坡|140.245.114.190
140.245.127.48:443#SG新加坡|140.245.127.48
140.245.38.33:2096#SG新加坡|140.245.38.33
140.245.97.215:443#SG新加坡|140.245.97.215
141.11.43.124:443#SG新加坡|141.11.43.124
141.11.43.55:443#SG新加坡|141.11.43.55
141.98.199.148:443#SG新加坡|141.98.199.148
142.91.103.90:443#SG新加坡|142.91.103.90
143.198.203.199:443#SG新加坡|143.198.203.199
143.198.209.123:443#SG新加坡|143.198.209.123
143.198.211.180:443#SG新加坡|143.198.211.180
143.198.213.40:443#SG新加坡|143.198.213.40
143.198.219.131:443#SG新加坡|143.198.219.131
143.198.87.50:8443#SG新加坡|143.198.87.50
143.198.90.188:443#SG新加坡|143.198.90.188
143.42.66.91:443#SG新加坡|143.42.66.91
146.190.100.44:443#SG新加坡|146.190.100.44
146.190.102.51:443#SG新加坡|146.190.102.51
146.190.104.194:443#SG新加坡|146.190.104.194
146.190.87.188:443#SG新加坡|146.190.87.188
146.190.97.53:443#SG新加坡|146.190.97.53
146.235.18.248:45137#SG新加坡|146.235.18.248
149.118.48.187:443#SG新加坡|149.118.48.187
149.118.55.215:2053#SG新加坡|149.118.55.215
149.118.55.215:2096#SG新加坡|149.118.55.215
149.118.55.215:8443#SG新加坡|149.118.55.215
149.28.129.123:443#SG新加坡|149.28.129.123
149.28.135.30:443#SG新加坡|149.28.135.30
149.28.140.125:443#SG新加坡|149.28.140.125
149.28.150.141:443#SG新加坡|149.28.150.141
149.28.150.210:443#SG新加坡|149.28.150.210
149.28.153.207:443#SG新加坡|149.28.153.207
149.28.154.5:443#SG新加坡|149.28.154.5
149.28.158.103:10030#SG新加坡|149.28.158.103
149.28.159.222:443#SG新加坡|149.28.159.222
149.28.159.87:443#SG新加坡|149.28.159.87
149.33.30.122:443#SG新加坡|149.33.30.122
15.235.164.127:443#SG新加坡|15.235.164.127
15.235.212.159:8443#SG新加坡|15.235.212.159
150.109.11.223:443#SG新加坡|150.109.11.223
152.42.161.156:443#SG新加坡|152.42.161.156
152.42.163.208:443#SG新加坡|152.42.163.208
152.42.169.132:443#SG新加坡|152.42.169.132
152.42.173.234:443#SG新加坡|152.42.173.234
152.42.174.66:443#SG新加坡|152.42.174.66
152.42.174.94:443#SG新加坡|152.42.174.94
152.42.175.157:443#SG新加坡|152.42.175.157
152.42.187.204:443#SG新加坡|152.42.187.204
152.42.194.191:443#SG新加坡|152.42.194.191
152.42.196.47:443#SG新加坡|152.42.196.47
152.42.198.190:443#SG新加坡|152.42.198.190
152.42.198.52:8443#SG新加坡|152.42.198.52
152.42.199.134:443#SG新加坡|152.42.199.134
152.42.212.65:443#SG新加坡|152.42.212.65
152.42.229.215:443#SG新加坡|152.42.229.215
152.42.231.213:443#SG新加坡|152.42.231.213
152.42.232.186:443#SG新加坡|152.42.232.186
152.42.235.119:443#SG新加坡|152.42.235.119
152.42.237.192:443#SG新加坡|152.42.237.192
152.42.246.148:443#SG新加坡|152.42.246.148
152.42.246.230:443#SG新加坡|152.42.246.230
152.42.246.237:443#SG新加坡|152.42.246.237
152.42.247.235:443#SG新加坡|152.42.247.235
152.42.254.219:443#SG新加坡|152.42.254.219
152.69.213.60:2053#SG新加坡|152.69.213.60
154.26.128.147:443#SG新加坡|154.26.128.147
156.244.57.227:443#SG新加坡|156.244.57.227
157.228.130.145:8443#SG新加坡|157.228.130.145
157.228.130.240:443#SG新加坡|157.228.130.240
157.228.130.244:443#SG新加坡|157.228.130.244
157.230.193.169:443#SG新加坡|157.230.193.169
157.230.243.63:443#SG新加坡|157.230.243.63
157.230.244.86:443#SG新加坡|157.230.244.86
157.230.248.19:443#SG新加坡|157.230.248.19
157.230.248.87:443#SG新加坡|157.230.248.87
157.230.254.79:443#SG新加坡|157.230.254.79
157.230.32.24:443#SG新加坡|157.230.32.24
157.230.44.151:443#SG新加坡|157.230.44.151
157.245.144.174:443#SG新加坡|157.245.144.174
157.245.151.248:443#SG新加坡|157.245.151.248
157.245.155.10:443#SG新加坡|157.245.155.10
157.245.159.88:443#SG新加坡|157.245.159.88
157.245.198.117:443#SG新加坡|157.245.198.117
157.245.203.240:443#SG新加坡|157.245.203.240
157.245.50.181:443#SG新加坡|157.245.50.181
157.245.54.118:8443#SG新加坡|157.245.54.118
157.245.56.32:443#SG新加坡|157.245.56.32
158.178.224.158:8443#SG新加坡|158.178.224.158
158.178.230.113:8443#SG新加坡|158.178.230.113
159.223.33.4:443#SG新加坡|159.223.33.4
159.223.36.150:443#SG新加坡|159.223.36.150
159.223.68.25:443#SG新加坡|159.223.68.25
159.223.78.76:443#SG新加坡|159.223.78.76
159.223.79.119:443#SG新加坡|159.223.79.119
159.223.88.166:443#SG新加坡|159.223.88.166
159.65.1.74:443#SG新加坡|159.65.1.74
159.65.10.227:443#SG新加坡|159.65.10.227
159.65.141.109:443#SG新加坡|159.65.141.109
159.65.143.223:443#SG新加坡|159.65.143.223
159.65.15.18:443#SG新加坡|159.65.15.18
159.65.5.103:443#SG新加坡|159.65.5.103
159.65.8.14:443#SG新加坡|159.65.8.14
159.89.199.63:443#SG新加坡|159.89.199.63
159.89.200.153:443#SG新加坡|159.89.200.153
159.89.203.141:443#SG新加坡|159.89.203.141
160.187.141.134:443#SG新加坡|160.187.141.134
160.187.141.61:443#SG新加坡|160.187.141.61
160.191.77.194:443#SG新加坡|160.191.77.194
160.22.79.179:443#SG新加坡|160.22.79.179
161.117.181.127:443#SG新加坡|161.117.181.127
161.118.195.117:8443#SG新加坡|161.118.195.117
161.118.196.58:443#SG新加坡|161.118.196.58
161.118.198.6:8443#SG新加坡|161.118.198.6
161.118.200.170:443#SG新加坡|161.118.200.170
161.118.210.121:443#SG新加坡|161.118.210.121
161.118.223.30:8443#SG新加坡|161.118.223.30
161.118.227.139:8443#SG新加坡|161.118.227.139
162.128.72.114:443#SG新加坡|162.128.72.114
162.4.173.148:443#SG新加坡|162.4.173.148
162.4.173.241:443#SG新加坡|162.4.173.241
164.52.2.100:443#SG新加坡|164.52.2.100
164.52.2.98:443#SG新加坡|164.52.2.98
164.52.2.99:443#SG新加坡|164.52.2.99
165.22.102.89:443#SG新加坡|165.22.102.89
165.22.104.36:443#SG新加坡|165.22.104.36
165.22.106.241:443#SG新加坡|165.22.106.241
165.22.106.244:443#SG新加坡|165.22.106.244
165.22.110.8:443#SG新加坡|165.22.110.8
165.22.59.251:443#SG新加坡|165.22.59.251
165.22.99.110:443#SG新加坡|165.22.99.110
165.22.99.214:443#SG新加坡|165.22.99.214
165.232.161.8:443#SG新加坡|165.232.161.8
165.232.165.200:443#SG新加坡|165.232.165.200
165.232.173.161:443#SG新加坡|165.232.173.161
165.232.175.180:443#SG新加坡|165.232.175.180
165.245.176.192:443#SG新加坡|165.245.176.192
165.245.178.114:443#SG新加坡|165.245.178.114
165.245.181.71:443#SG新加坡|165.245.181.71
165.245.181.74:443#SG新加坡|165.245.181.74
165.245.181.78:443#SG新加坡|165.245.181.78
165.245.182.116:443#SG新加坡|165.245.182.116
165.245.184.76:443#SG新加坡|165.245.184.76
165.245.190.53:443#SG新加坡|165.245.190.53
167.150.100.46:443#SG新加坡|167.150.100.46
167.172.65.175:443#SG新加坡|167.172.65.175
167.172.67.51:443#SG新加坡|167.172.67.51
167.172.68.31:443#SG新加坡|167.172.68.31
167.172.75.2:443#SG新加坡|167.172.75.2
167.172.90.175:443#SG新加坡|167.172.90.175
167.71.194.170:443#SG新加坡|167.71.194.170
167.71.195.238:443#SG新加坡|167.71.195.238
167.71.198.82:8443#SG新加坡|167.71.198.82
167.71.203.125:443#SG新加坡|167.71.203.125
167.71.213.95:443#SG新加坡|167.71.213.95
167.71.217.55:443#SG新加坡|167.71.217.55
167.71.220.89:443#SG新加坡|167.71.220.89
167.99.69.85:443#SG新加坡|167.99.69.85
167.99.71.38:443#SG新加坡|167.99.71.38
167.99.77.156:443#SG新加坡|167.99.77.156
168.107.90.208:443#SG新加坡|168.107.90.208
168.138.165.174:443#SG新加坡|168.138.165.174
168.138.176.180:443#SG新加坡|168.138.176.180
168.138.189.91:443#SG新加坡|168.138.189.91
168.144.100.103:443#SG新加坡|168.144.100.103
168.144.102.226:443#SG新加坡|168.144.102.226
168.144.103.195:443#SG新加坡|168.144.103.195
168.144.109.68:443#SG新加坡|168.144.109.68
168.144.128.35:443#SG新加坡|168.144.128.35
168.144.128.4:443#SG新加坡|168.144.128.4
168.144.33.100:443#SG新加坡|168.144.33.100
168.144.36.249:443#SG新加坡|168.144.36.249
168.144.39.64:443#SG新加坡|168.144.39.64
168.144.41.69:443#SG新加坡|168.144.41.69
168.144.44.150:443#SG新加坡|168.144.44.150
168.144.44.84:443#SG新加坡|168.144.44.84
168.144.45.134:8443#SG新加坡|168.144.45.134
168.144.47.94:443#SG新加坡|168.144.47.94
168.144.96.147:443#SG新加坡|168.144.96.147
168.144.97.250:443#SG新加坡|168.144.97.250
168.144.97.78:443#SG新加坡|168.144.97.78
172.104.186.18:8443#SG新加坡|172.104.186.18
172.104.49.9:443#SG新加坡|172.104.49.9
172.104.59.228:8443#SG新加坡|172.104.59.228
172.104.60.181:8443#SG新加坡|172.104.60.181
172.105.121.230:443#SG新加坡|172.105.121.230
172.236.130.18:443#SG新加坡|172.236.130.18
172.236.132.46:443#SG新加坡|172.236.132.46
172.236.140.241:443#SG新加坡|172.236.140.241
172.237.73.24:443#SG新加坡|172.237.73.24
172.237.81.164:443#SG新加坡|172.237.81.164
172.237.81.42:443#SG新加坡|172.237.81.42
172.237.91.206:443#SG新加坡|172.237.91.206
172.93.186.166:443#SG新加坡|172.93.186.166
174.138.17.183:443#SG新加坡|174.138.17.183
174.138.20.108:443#SG新加坡|174.138.20.108
174.138.24.13:443#SG新加坡|174.138.24.13
174.138.27.228:443#SG新加坡|174.138.27.228
177.5.78.29:443#SG新加坡|177.5.78.29
178.128.114.149:443#SG新加坡|178.128.114.149
178.128.118.19:443#SG新加坡|178.128.118.19
178.128.125.147:443#SG新加坡|178.128.125.147
178.128.20.158:443#SG新加坡|178.128.20.158
178.128.220.178:443#SG新加坡|178.128.220.178
178.128.223.148:443#SG新加坡|178.128.223.148
178.128.56.59:443#SG新加坡|178.128.56.59
178.128.60.89:443#SG新加坡|178.128.60.89
178.128.82.93:443#SG新加坡|178.128.82.93
178.128.86.3:443#SG新加坡|178.128.86.3
178.128.90.108:443#SG新加坡|178.128.90.108
178.128.92.205:2087#SG新加坡|178.128.92.205
178.128.92.205:8443#SG新加坡|178.128.92.205
178.128.95.74:443#SG新加坡|178.128.95.74
178.128.99.226:443#SG新加坡|178.128.99.226
178.93.160.236:443#SG新加坡|178.93.160.236
18.138.34.221:443#SG新加坡|18.138.34.221
18.141.208.166:443#SG新加坡|18.141.208.166
18.141.237.52:443#SG新加坡|18.141.237.52
185.115.207.102:443#SG新加坡|185.115.207.102
185.115.207.141:443#SG新加坡|185.115.207.141
185.115.207.149:443#SG新加坡|185.115.207.149
185.115.207.190:443#SG新加坡|185.115.207.190
185.115.207.82:443#SG新加坡|185.115.207.82
185.220.68.225:443#SG新加坡|185.220.68.225
185.220.68.228:443#SG新加坡|185.220.68.228
185.220.68.230:443#SG新加坡|185.220.68.230
185.229.222.122:443#SG新加坡|185.229.222.122
185.229.222.122:8443#SG新加坡|185.229.222.122
185.81.28.101:443#SG新加坡|185.81.28.101
185.81.28.39:443#SG新加坡|185.81.28.39
185.81.28.7:443#SG新加坡|185.81.28.7
185.81.29.47:443#SG新加坡|185.81.29.47
188.166.182.18:443#SG新加坡|188.166.182.18
188.166.190.246:443#SG新加坡|188.166.190.246
188.166.214.16:443#SG新加坡|188.166.214.16
188.166.233.86:443#SG新加坡|188.166.233.86
188.166.234.172:443#SG新加坡|188.166.234.172
188.166.234.177:443#SG新加坡|188.166.234.177
188.166.245.164:443#SG新加坡|188.166.245.164
188.166.247.45:443#SG新加坡|188.166.247.45
188.166.249.31:443#SG新加坡|188.166.249.31
188.166.250.155:443#SG新加坡|188.166.250.155
188.166.251.234:443#SG新加坡|188.166.251.234
188.239.21.47:8443#SG新加坡|188.239.21.47
188.239.9.91:443#SG新加坡|188.239.9.91
188.253.125.115:443#SG新加坡|188.253.125.115
188.253.125.246:8443#SG新加坡|188.253.125.246
192.124.176.115:2053#SG新加坡|192.124.176.115
192.124.176.70:443#SG新加坡|192.124.176.70
193.104.75.6:443#SG新加坡|193.104.75.6
193.239.167.110:443#SG新加坡|193.239.167.110
194.127.192.138:443#SG新加坡|194.127.192.138
194.127.192.165:443#SG新加坡|194.127.192.165
194.127.192.179:443#SG新加坡|194.127.192.179
194.127.193.0:443#SG新加坡|194.127.193.0
194.127.193.43:443#SG新加坡|194.127.193.43
194.233.67.84:2053#SG新加坡|194.233.67.84
194.233.67.84:443#SG新加坡|194.233.67.84
194.233.68.198:8443#SG新加坡|194.233.68.198
194.87.10.77:443#SG新加坡|194.87.10.77
195.172.137.20:8443#SG新加坡|195.172.137.20
195.172.139.40:443#SG新加坡|195.172.139.40
195.85.19.136:443#SG新加坡|195.85.19.136
195.85.19.194:443#SG新加坡|195.85.19.194
195.85.19.194:8443#SG新加坡|195.85.19.194
20.6.12.145:443#SG新加坡|20.6.12.145
203.55.176.10:8443#SG新加坡|203.55.176.10
203.55.176.212:443#SG新加坡|203.55.176.212
203.55.176.251:443#SG新加坡|203.55.176.251
206.189.146.48:443#SG新加坡|206.189.146.48
206.189.147.193:443#SG新加坡|206.189.147.193
206.189.151.133:443#SG新加坡|206.189.151.133
206.189.155.153:443#SG新加坡|206.189.155.153
206.189.34.99:2053#SG新加坡|206.189.34.99
206.189.43.222:443#SG新加坡|206.189.43.222
206.189.82.255:443#SG新加坡|206.189.82.255
206.189.90.44:443#SG新加坡|206.189.90.44
206.189.95.233:443#SG新加坡|206.189.95.233
206.189.95.91:443#SG新加坡|206.189.95.91
206.206.77.6:8443#SG新加坡|206.206.77.6
207.148.119.176:8443#SG新加坡|207.148.119.176
207.148.120.87:443#SG新加坡|207.148.120.87
207.148.123.149:443#SG新加坡|207.148.123.149
207.148.127.157:8443#SG新加坡|207.148.127.157
207.148.70.252:443#SG新加坡|207.148.70.252
207.148.71.119:443#SG新加坡|207.148.71.119
207.148.77.84:8443#SG新加坡|207.148.77.84
207.148.79.171:443#SG新加坡|207.148.79.171
209.97.161.7:443#SG新加坡|209.97.161.7
209.97.162.112:443#SG新加坡|209.97.162.112
209.97.163.209:443#SG新加坡|209.97.163.209
209.97.165.213:443#SG新加坡|209.97.165.213
209.97.175.102:443#SG新加坡|209.97.175.102
213.35.105.58:443#SG新加坡|213.35.105.58
217.116.170.165:443#SG新加坡|217.116.170.165
217.116.170.32:443#SG新加坡|217.116.170.32
217.15.166.78:443#SG新加坡|217.15.166.78
217.15.167.34:2053#SG新加坡|217.15.167.34
217.216.109.249:443#SG新加坡|217.216.109.249
217.216.32.115:8443#SG新加坡|217.216.32.115
217.217.255.136:443#SG新加坡|217.217.255.136
217.217.255.136:8443#SG新加坡|217.217.255.136
23.111.15.141:443#SG新加坡|23.111.15.141
23.111.15.31:443#SG新加坡|23.111.15.31
3.0.50.69:443#SG新加坡|3.0.50.69
3.1.187.169:443#SG新加坡|3.1.187.169
38.244.150.113:443#SG新加坡|38.244.150.113
4.194.113.191:443#SG新加坡|4.194.113.191
43.133.61.219:443#SG新加坡|43.133.61.219
43.134.104.39:8443#SG新加坡|43.134.104.39
43.134.174.114:443#SG新加坡|43.134.174.114
43.156.116.194:443#SG新加坡|43.156.116.194
43.156.12.53:2053#SG新加坡|43.156.12.53
43.156.142.191:443#SG新加坡|43.156.142.191
